Year,Make,Model,FCCid,Frequency,Modulation,Exploit,ExploitSource,Chipset
2012,Dodge,Challenger,IYZ-C01C,433.92,ASK/FSK,,,
2012,Dodge,Charger,IYZ-C01C,433.92,ASK/FSK,,,
2012,Dodge,Charger,M3N-40821302,433.92,ASK,,,
2012,Dodge,Dart,M3N32297100,433.92,ASK,,,
2012,Dodge,Durango,IYZ-C01C,433.92,ASK/FSK,,,
2012,Dodge,Grand Caravan,IYZ-C01C,433.92,ASK/FSK,,,
2012,Dodge,Journey,M3N-40821302,433.92,ASK,,,
2012,Dodge,Nitro,OHT692427AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2012,Dodge,Ram,IYZ-C01C,433.92,ASK/FSK,,,
2012,Ford,Econoline,CWTWB1U331,314.5/315.5,ASK,,,
2012,Ford,Edge,CWTWB1U793,315,ASK,,,
2012,Ford,Edge,M3N5WY8609,315,ASK/FSK,,,
2012,Ford,Escape,CWTWB1U793,315,ASK,,,
2012,Ford,Escape,OUCD6000022,315,ASK,,,
2012,Ford,Expedition,CWTWB1U793,315,ASK,,,
2012,Ford,Expedition,OUCD6000022,315,ASK,,,
2012,Ford,Explorer,CWTWB1U793,315,ASK,,,
2012,Ford,Explorer,M3N5WY8609,315,ASK/FSK,,,
2012,Ford,F150,CWTWB1U793,315,ASK,,,
2012,Ford,F250,CWTWB1U793,315,ASK,,,
2012,Ford,F350,CWTWB1U793,315,ASK,,,
2012,Ford,F450,CWTWB1U793,315,ASK,,,
2012,Ford,F550,CWTWB1U793,315,ASK,,,
2012,Ford,F650,CWTWB1U793,315,ASK,,,
2012,Ford,F750,CWTWB1U793,315,ASK,,,
2012,Ford,Fiesta,KR55WK47899,315,ASK,,,
2012,Ford,Fiesta,KR55WK48801,433.589/434.251,FSK,,,
2012,Ford,Flex,CWTWB1U793,315,ASK,,,
2012,Ford,Flex,OUCD6000022,315,ASK,,,
2012,Ford,Focus,KR55WK48801,433.589/434.251,FSK,,,
2012,Ford,Focus,M3N5WY8609,315,ASK/FSK,,,
2012,Ford,Focus,OUCD6000022,315,ASK,,,
2012,Ford,Fusion,CWTWB1U793,315,ASK,,,
2012,Ford,Fusion,OUCD6000022,315,ASK,,,
2012,Ford,Mustang,CWTWB1U793,315,ASK,,,
2012,Ford,Mustang,OUCD6000022,315,ASK,,,
2012,Ford,Taurus,CWTWB1U793,315,ASK,,,
2012,Ford,Taurus,M3N5WY8406,315,ASK/FSK,,,
2012,Ford,Taurus,OUCD6000022,315,ASK,,,
2012,GMC,Acadia,OUC60270 / OUC60221,315,ASK,,,
2012,GMC,Savana,OUC60270 / OUC60221,315,ASK,,,
2012,GMC,Sierra,OUC60270 / OUC60221,315,ASK,,,
2012,GMC,Yukon,OUC60270 / OUC60221,315,ASK,,,
2012,Honda,Accord Crosstour,MLBHLIK-1T,313.85,FSK,,,
2012,Honda,Accord Sedan,KR55WK49308,313.85,FSK,,,
2012,Honda,Civic,N5F-A05TAA,313.85,FSK,,,
2012,Honda,CR-V,MLBHLIK-1T,313.85,FSK,,,
2012,Honda,CR-V,MLBHLIK-1TA,313.85,FSK,,,
2012,Honda,CR-Z,MLBHLIK-1T,313.85,FSK,,,
2012,Honda,FIT,MLBHLIK-1T,313.85,FSK,,,
2012,Honda,Insight,MLBHLIK-1T,313.85,FSK,,,
2012,Honda,Odyssey,N5F-A04TAA,313.85,FSK,,,
2012,Honda,Odyssey,N5F-S0084A,313.85,FSK,,,
2012,Honda,Pilot,KR55WK49308,313.85,FSK,,,
2012,Honda,Ridgeline,OUCG8D-380H-A,313.85,FSK,,,
2012,Hyundai,Azera,SY5HMFNA04,315,FSK,,,
2012,Hyundai,Elantra GT,TQ8RKE-3F03,315,FSK,,,
2012,Hyundai,Elantra,SY5HMFNA04,315,FSK,,,
2012,Hyundai,Elantra Touring,TQ8RKE-3F03,315,FSK,,,
2012,Hyundai,Equus,SY5HMFNA04,315,FSK,,,
2012,Hyundai,Genesis,SY5HMFNA04,315,FSK,,,
2012,Hyundai,Sonata,OSLOKA-950T,313.85,FSK,,,
2012,Hyundai,Sonata,SY5HMFNA04,315,FSK,,,
2012,Hyundai,Tucson,SY5HMFNA04,315,FSK,,,
2012,Hyundai,Veloster,SY5HMFNA04,315,FSK,,,
2012,Hyundai,Veracruz,SY5SVISMKFNA04,315,FSK,,,
2012,Infiniti,EX35,KR55WK49622,315,FSK,,,
2012,Infiniti,FX35,KR55WK49622,315,FSK,,,
2012,Infiniti,FX50,KR55WK49622,315,FSK,,,
2012,Infiniti,G25,KR55WK48903,315,ASK,,,
2012,Infiniti,G37,KR55WK48903,315,ASK,,,
2012,Infiniti,M37,CWTWB1U787,433.92,FSK,,,
2012,Infiniti,M56,CWTWB1U787,433.92,FSK,,,
2012,Infiniti,QX56,CWTWB1U787,433.92,FSK,,,
2012,Jeep,Compass,OHT692713AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2012,Jeep,Grand Cherokee,IYZ-C01C,433.92,ASK/FSK,,,
2012,Jeep,Liberty,OHT692427AA / OHT692713AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2012,Jeep,Patriot,OHT692713AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2012,Jeep,Wrangler,OHT692713AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2012,Kia,Borrego,SY5HMFNA04,315,FSK,,,
2012,Kia,Forte,PINHA-T008,315,FSK,,,
2012,Kia,Forte,SY5HMFNA04,315,FSK,,,
2012,Kia,Optima,SY5HMFNA04,315,FSK,,,
2012,Kia,Rio,SY5HMFNA04,315,FSK,,,
2012,Kia,Sorento,SY5HMFNA04,315,FSK,,,
2012,Kia,Soul,NYOSEKSAM11ATX,315,FSK,,,
2012,Kia,Soul,SY5HMFNA04,315,FSK,,,
2012,Kia,Sportage,NYOSEKSAM11ATX,315,FSK,,,
2012,Kia,Sportage,SY5HMFNA04,315,FSK,,,
2012,Lexus,CT200h,HYQ14ACX,314.35,FSK,,,
2012,Lexus,ES350,HYQ14AAB,314.35,ASK,,,
2012,Lexus,ES350,HYQ14AEM,314.35,ASK,,,
2012,Lexus,HS250,HYQ14ACX,314.35,FSK,,,
2012,Lexus,IS250,HYQ14AEM,314.35,ASK,,,
2012,Lexus,IS350,HYQ14AEM,314.35,ASK,,,
2012,Lexus,LS460,HYQ14ACX,314.35,FSK,,,
2012,Lexus,LS600h,HYQ14ACX,314.35,FSK,,,
2012,Lexus,RX350,HYQ14ACX,314.35,FSK,,,
2012,Lexus,RX450h,HYQ14ACX,314.35,FSK,,,
2012,Lincoln,MKS,M3N5WY8406,315,ASK/FSK,,,
2012,Lincoln,MKT,M3N5WY8406,315,ASK/FSK,,,
2012,Lincoln,MKX,M3N5WY8609,315,ASK/FSK,,,
2012,Mazda,2,BGBX1T478SKE125-01,315,FSK,,,
2012,Mazda,3,BGBX1T478SKE125-01,315,FSK,,,
2012,Mazda,3 Speed,WAZX1T768SKE11A03,315,FSK,,,
2012,Mazda,3,WAZX1T768SKE11A03,315,FSK,,,
2012,Mazda,5,BGBX1T478SKE125-01,315,FSK,,,
2012,Mazda,6,BGBX1T478SKE125-01,315,FSK,,,
2012,Mazda,6,KR55WK49383,315,FSK,,,
2012,Mazda,CX-5,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2012,Mazda,CX-7,BGBX1T478SKE125-01,315,FSK,,,
2012,Mazda,CX-7,WAZX1T763SKE11A04,315,FSK,,,
2012,Mazda,CX-9,BGBX1T478SKE125-01,315,FSK,,,
2012,Mazda,CX-9,WAZX1T763SKE11A04,315,FSK,,,
2012,Mazda,MX-5 Miata,BGBX1T478SKE125-01,315,FSK,,,
2012,Mazda,Speed 3,BGBX1T478SKE125-01,315,FSK,,,
2012,Mitsubishi,Lancer,OUC644M-KEY-N,315,FSK,,,
2012,Mitsubishi,Outlander,OUC644M-KEY-N,315,FSK,,,
2012,Mitsubishi,Outlander Sport,OUC644M-KEY-N,315,FSK,,,
2012,Nissan,370Z,KR55WK49622,315,FSK,,,
2012,Nissan,Altima,KR55WK48903,315,ASK,,,
2012,Nissan,Armada,CWTWB1U821,315,ASK,,,
2012,Nissan,Armada,CWTWBU624,315,FSK,,,
2012,Nissan,Cube,CWTWB1U808,314.975,FSK,,,
2012,Nissan,Frontier,CWTWB1U821,315,ASK,,,
2012,Nissan,Juke,CWTWB1U808,314.975,FSK,,,
2012,Nissan,Leaf,CWTWB1U808,314.975,FSK,,,
2012,Nissan,Maxima,KR55WK48903,315,ASK,,,
2012,Nissan,Murano,KR55WK49622,315,FSK,,,
2012,Nissan,NV,CWTWB1U821,315,ASK,,,
2012,Nissan,Pathfinder,CWTWBU729,315,FSK,,,
2012,Nissan,Quest,CWTWB1U789,314.975,FSK,,,
2012,Nissan,Quest,CWTWB1U808,314.975,FSK,,,
2012,Nissan,Quest,CWTWB1U818,314.975,FSK,,,
2012,Nissan,Rogue,CWTWBU729,315,FSK,,,
2012,Nissan,Sentra,CWTWB1U751,315,ASK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2012,Nissan,Sentra,CWTWB1U821,315,ASK,,,
2012,Nissan,Sentra,CWTWBU735,315,FSK,,,
2012,Nissan,Sentra,KBRASTU15,315,ASK,,,
2012,Nissan,Titan,CWTWB1U821,315,ASK,,,
2012,Nissan,Versa,CWTWB1U751,315,ASK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2012,Nissan,Versa,CWTWB1U821,315,ASK,,,
2012,Nissan,Versa,CWTWBU729,315,FSK,,,
2012,Scion,iQ,MOZB41TG,312.5,ASK,,,
2012,Scion,tC,MOZB41TG,312.5,ASK,,,
2012,Scion,xD,MOZB41TG,312.5,ASK,,,
2012,Subaru,Forester,CWTWB1U819,315,ASK,,,
2012,Subaru,Impreza,CWTWB1U811,315,ASK,,,
2012,Subaru,Impreza,CWTWB1U819,315,ASK,,,
2012,Subaru,Impreza,CWTWBU766,433.92,ASK,,,
2012,Subaru,Legacy,CWTWB1U811,315,ASK,,,
2012,Subaru,Legacy,CWTWBU766,433.92,ASK,,,
2012,Subaru,Outback,CWTWB1U811,315,ASK,,,
2012,Subaru,Outback,CWTWBU766,433.92,ASK,,,
2012,Subaru,WRX,CWTWB1U819,315,ASK,,,
2012,Toyota,4Runner,HYQ12BBY,314.35,ASK,,,
2012,Toyota,4Runner,HYQ14AAB,314.35,ASK,,,
2012,Toyota,4Runner,HYQ14ACX,314.35,FSK,,,
2012,Toyota,Avalon,GQ4-29T,315,ASK,,,
2012,Toyota,Camry,HYQ12BDM,312.1/314.35,FSK,,,
2012,Toyota,Camry,HYQ14FBA,312.1/314.35,FSK,,,
2012,Toyota,Corolla,GQ4-29T,315,ASK,,,
2012,Toyota,Corolla,HYQ14AAB,314.35,ASK,,,
2012,Toyota,Highlander,GQ43VT20T,315,ASK,,,
2012,Toyota,Highlander,HYQ14AAB,314.35,ASK,,,
2012,Toyota,Matrix,GQ4-29T,315,ASK,,,
2012,Toyota,Prius C,HYQ12BDM,312.1/314.35,FSK,,,
2012,Toyota,Prius C,HYQ14ACX,314.35,FSK,,,
2012,Toyota,Prius C,HYQ14FBA,312.1/314.35,FSK,,,
2012,Toyota,Prius,HYQ14ACX,314.35,FSK,,,
2012,Toyota,RAV4,HYQ12BBY,314.35,ASK,,,
2012,Toyota,RAV4,HYQ14AAB,314.35,ASK,,,
2012,Toyota,Sequoia,GQ43VT20T,315,ASK,,,
2012,Toyota,Sienna,GQ43VT20T,315,ASK,,,
2012,Toyota,Sienna,HYQ14ADR,314.35,FSK,,,
2012,Toyota,Tacoma,GQ43VT20T,315,ASK,,,
2012,Toyota,Tundra,GQ43VT20T,315,ASK,,,
2012,Toyota,Venza,GQ4-29T,315,ASK,,,
2012,Toyota,Venza,HYQ14ACX,314.35,FSK,,,
2012,Toyota,Yaris,HYQ12BBY,314.35,ASK,,,
2012,Toyota,Yaris,MOZB41TG,312.5,ASK,,,
2013,Acura,ILX,KR5434760,313.85,FSK,,,
2013,Acura,RDX,KR5434760,313.85,FSK,,,
2013,Acura,RL,ACJ8D8E24A04,311.9,FSK,,,
2013,Acura,TL,M3N5WY8145,313.85,FSK,,,
2013,Buick,Enclave,OUC60270 / OUC60221,315,ASK,,,
2013,Buick,Encore,OHT01060512,315,ASK,,,
2013,Buick,LaCrosse,OHT01060512,315,ASK,,,
2013,Buick,Regal,OHT01060512,315,ASK,,,
2013,Buick,Verano,OHT01060512,315,ASK,,,
2013,Cadillac,ATS,NBG009768T,314.9,ASK,,,
2013,Cadillac,CTS,M3N5WY7777A,315,ASK/FSK,,,
2013,Cadillac,CTS,OUC6000066 / OUC6000223,315,ASK,,,
2013,Cadillac,Escalade,OUC6000223,315,ASK,,,
2013,Cadillac,Escalade,OUC60270 / OUC60221,315,ASK,,,
2013,Cadillac,SRX,NBG009768T,314.9,ASK,,,
2013,Cadillac,XTS,NBG009768T,314.9,ASK,,,
2013,Chevrolet,Avalanche,OUC60270 / OUC60221,315,ASK,,,
2013,Chevrolet,Camaro,OHT01060512,315,ASK,,,
2013,Chevrolet,Captiva Sport,OUC60270 / OUC60221,315,ASK,,,
2013,Chevrolet,Cobalt,KOBGT04A,315,ASK,,,
2013,Chevrolet,Corvette,M3N5WY7777A,315,ASK/FSK,,,
2013,Chevrolet,Cruze,OHT01060512,315,ASK,,,
2013,Chevrolet,Equinox,OHT01060512,315,ASK,,,
2013,Chevrolet,Express,OUC60270 / OUC60221,315,ASK,,,
2013,Chevrolet,Impala,OUC60270 / OUC60221,315,ASK,,,
2013,Chevrolet,Malibu,KOBGT04A,315,ASK,,,
2013,Chevrolet,Malibu,OHT01060512,315,ASK,,,
2013,Chevrolet,Savana,OUC60270 / OUC60221,315,ASK,,,
2013,Chevrolet,Silverado,OUC60270 / OUC60221,315,ASK,,,
2013,Chevrolet,Sonic,OHT01060512,315,ASK,,,
2013,Chevrolet,Spark,A2GM3AFUS03,314.9,ASK,,,
2013,Chevrolet,Suburban,OUC60270 / OUC60221,315,ASK,,,
2013,Chevrolet,Tahoe,OUC60270 / OUC60221,315,ASK,,,
2013,Chevrolet,Traverse,OUC60270 / OUC60221,315,ASK,,,
2013,Chevrolet,Volt,OHT05918179,315,ASK,,,
2013,Chrysler,200,OHT692427AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2013,Chrysler,300,M3N-40821302,433.92,ASK,,,
2013,Chrysler,Sebring,OHT692427AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2013,Chrysler,Town & Country,IYZ-C01C,433.92,ASK/FSK,,,
2013,Dodge,Avenger,OHT692427AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2013,Dodge,Caravan,IYZ-C01C,433.92,ASK/FSK,,,
2013,Dodge,Challenger,IYZ-C01C,433.92,ASK/FSK,,,
2013,Dodge,Charger,IYZ-C01C,433.92,ASK/FSK,,,
2013,Dodge,Charger,M3N-40821302,433.92,ASK,,,
2013,Dodge,Dart,M3N32297100,433.92,ASK,,,
2013,Dodge,Dart,M3N-40821302,433.92,ASK,,,
2013,Dodge,Durango,IYZ-C01C,433.92,ASK/FSK,,,
2013,Dodge,Grand Caravan,IYZ-C01C,433.92,ASK/FSK,,,
2013,Dodge,Journey,M3N-40821302,433.92,ASK,,,
2013,Dodge,Ram 1500,GQ4-53T,433.92,ASK,,,
2013,Dodge,Ram,GQ4-53T,433.92,ASK,,,
2013,Dodge,Ram,GQ4-54T,433.92,ASK,,,
2013,Ford,C-Max,KR55WK48801,433.589/434.251,FSK,,,
2013,Ford,C-Max,OUCD6000022,315,ASK,,,
2013,Ford,Econoline,CWTWB1U331,314.5/315.5,ASK,,,
2013,Ford,Edge,CWTWB1U793,315,ASK,,,
2013,Ford,Edge,M3N5WY8609,315,ASK/FSK,,,
2013,Ford,Escape,M3N5WY8609,315,ASK/FSK,,,
2013,Ford,Escape,OUCD6000022,315,ASK,,,
2013,Ford,Expedition,CWTWB1U793,315,ASK,,,
2013,Ford,Explorer,CWTWB1U793,315,ASK,,,
2013,Ford,Explorer,M3N5WY8609,315,ASK/FSK,,,
2013,Ford,F150,CWTWB1U793,315,ASK,,,
2013,Ford,F250,CWTWB1U793,315,ASK,,,
2013,Ford,F350,CWTWB1U793,315,ASK,,,
2013,Ford,F450,CWTWB1U793,315,ASK,,,
2013,Ford,F550,CWTWB1U793,315,ASK,,,
2013,Ford,F650,CWTWB1U793,315,ASK,,,
2013,Ford,F750,CWTWB1U793,315,ASK,,,
2013,Ford,Fiesta,KR55WK47899,315,ASK,,,
2013,Ford,Fiesta,KR55WK48801,433.589/434.251,FSK,,,
2013,Ford,Flex,CWTWB1U793,315,ASK,,,
2013,Ford,Flex,M3N5WY8609,315,ASK/FSK,,,
2013,Ford,Focus,KR55WK48801,433.589/434.251,FSK,,,
2013,Ford,Focus,M3N5WY8609,315,ASK/FSK,,,
2013,Ford,Focus,OUCD6000022,315,ASK,,,
2013,Ford,Fusion,M3N-A2C31243300,902.375/903.425,FSK,,,
2013,Ford,Fusion,N5F-A08TAA,314.95,ASK,,,
2013,Ford,Mustang,CWTWB1U793,315,ASK,,,
2013,Ford,Taurus,CWTWB1U793,315,ASK,,,
2013,Ford,Taurus,M3N5WY8609,315,ASK/FSK,,,
2013,GMC,Acadia,OUC60270 / OUC60221,315,ASK,,,
2013,GMC,Savana,OUC60270 / OUC60221,315,ASK,,,
2013,GMC,Sierra,OUC60270 / OUC60221,315,ASK,,,
2013,GMC,Yukon,OUC60270 / OUC60221,315,ASK,,,
2013,Honda,Accord,ACJ932HK1210A,313.85,FSK,,,
2013,Honda,Accord,MLBHLIK6-1T,313.85,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2013,Honda,Civic,N5F-A05TAA,313.85,FSK,,,
2013,Honda,Crosstour,MLBHLIK6-1T,313.85,FSK,Rollback 5 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,
2013,Honda,CR-V,MLBHLIK-1T,313.85,FSK,,,
2013,Honda,CR-V,MLBHLIK-1TA,313.85,FSK,,,
2013,Honda,CR-Z,MLBHLIK-1T,313.85,FSK,,,
2013,Honda,FIT,MLBHLIK-1T,313.85,FSK,,,
2013,Honda,Insight,MLBHLIK-1T,313.85,FSK,,,
2013,Honda,Odyssey,N5F-A04TAA,313.85,FSK,,,
2013,Honda,Odyssey,N5F-S0084A,313.85,FSK,,,
2013,Honda,Pilot,KR55WK49308,313.85,FSK,,,
2013,Honda,Ridgeline,OUCG8D-380H-A,313.85,FSK,,,
2013,Hyundai,Azera,SY5HMFNA04,315,FSK,,,
2013,Hyundai,Elantra GT Hatchback,SY5HMFNA04,315,FSK,,,
2013,Hyundai,Elantra GT,TQ8RKE-3F03,315,FSK,,,
2013,Hyundai,Elantra,SY5HMFNA04,315,FSK,,,
2013,Hyundai,Elantra,SY5MDFNA433,433.92,FSK,,,
2013,Hyundai,Equus,SY5HMFNA04,315,FSK,,,
2013,Hyundai,Genesis Coupe,SY5RBFNA433,433.92,FSK,,,
2013,Hyundai,Genesis,SY5HMFNA04,315,FSK,,,
2013,Hyundai,Santa Fe,SY5DMFNA04,315,FSK,,,
2013,Hyundai,Santa Fe,TQ8-RKE-3F04,315,FSK,,,
2013,Hyundai,Sonata,OSLOKA-950T,313.85,FSK,,,
2013,Hyundai,Sonata,SY5HMFNA04,315,FSK,,,
2013,Hyundai,Tucson,SY5HMFNA04,315,FSK,,,
2013,Hyundai,Veloster,SY5HMFNA04,315,FSK,,,
2013,Infiniti,EX37,KR55WK49622,315,FSK,,,
2013,Infiniti,FX35,KR55WK49622,315,FSK,,,
2013,Infiniti,FX37,KR55WK49622,315,FSK,,,
2013,Infiniti,FX50,KR55WK49622,315,FSK,,,
2013,Infiniti,G37,KR55WK48903,315,ASK,,,
2013,Infiniti,JX35,KR5S180144014,433.92,FSK,,,
2013,Infiniti,M35,CWTWB1U787,433.92,FSK,,,
2013,Infiniti,M37,CWTWB1U787,433.92,FSK,,,
2013,Infiniti,M56,CWTWB1U787,433.92,FSK,,,
2013,Infiniti,QX56,CWTWB1G744,433.92,FSK,,,
2013,Infiniti,QX56,CWTWB1U787,433.92,FSK,,,
2013,Jeep,Compass,OHT692713AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2013,Jeep,Grand Cherokee,IYZ-C01C,433.92,ASK/FSK,,,
2013,Jeep,Patriot,OHT692713AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2013,Jeep,Wrangler,OHT692713AA,315,ASK,Replay attack,https://www.rtl-sdr.com/using-a-hackrf-to-perform-a-replay-attack-against-a-jeep-patriot/,
2013,Kia,Forte,PINHA-T008,315,FSK,,,
2013,Kia,Forte,SY5HMFNA04,315,FSK,,,
2013,Kia,Optima,SY5HMFNA04,315,FSK,,,
2013,Kia,Rio,SY5HMFNA04,315,FSK,,,
2013,Kia,Sorento,SY5HMFNA04,315,FSK,,,
2013,Kia,Sorento,SY5XMFNA04,315,FSK,,,
2013,Kia,Sorento,TQ8-RKE-3F05,315,FSK,,,
2013,Kia,Soul,NYOSEKSAM11ATX,315,FSK,,,
2013,Kia,Soul,SY5HMFNA04,315,FSK,,,
2013,Kia,Sportage,NYOSEKSAM11ATX,315,FSK,,,
2013,Kia,Sportage,SY5HMFNA04,315,FSK,,,
2013,Lexus,CT200h,HYQ14ACX,314.35,FSK,,,
2013,Lexus,ES300h,HYQ14FBA,312.1/314.35,FSK,,,
2013,Lexus,ES350,HYQ14FBA,312.1/314.35,FSK,,,
2013,Lexus,GS350,HYQ14FBA,312.1/314.35,FSK,,,
2013,Lexus,GS450h,HYQ14FBA,312.1/314.35,FSK,,,
2013,Lexus,IS250,HYQ14AEM,314.35,ASK,,,
2013,Lexus,IS350,HYQ14AEM,314.35,ASK,,,
2013,Lexus,LS460,HYQ14ACX,314.35,FSK,,,
2013,Lexus,LS600h,HYQ14ACX,314.35,FSK,,,
2013,Lexus,RX350,HYQ14ACX,314.35,FSK,,,
2013,Lexus,RX450h,HYQ14ACX,314.35,FSK,,,
2013,Lincoln,MKS,M3N5WY8609,315,ASK/FSK,,,
2013,Lincoln,MKT,M3N5WY8609,315,ASK/FSK,,,
2013,Lincoln,MKX,M3N5WY8609,315,ASK/FSK,,,
2013,Lincoln,MKZ,M3N-A2C31243300,902.375/903.425,FSK,,,
2013,Lincoln,Navigator,M3N5WY8609,315,ASK/FSK,,,
2013,Mazda,2,BGBX1T478SKE125-01,315,FSK,,,
2013,Mazda,3,BGBX1T478SKE125-01,315,FSK,,,
2013,Mazda,3 Speed,WAZX1T768SKE11A03,315,FSK,,,
2013,Mazda,3,WAZX1T768SKE11A03,315,FSK,,,
2013,Mazda,5,BGBX1T478SKE125-01,315,FSK,,,
2013,Mazda,6,BGBX1T478SKE125-01,315,FSK,,,
2013,Mazda,6,KR55WK49383,315,FSK,,,
2013,Mazda,CX-5,WAZSKE13D01,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F7953PC
2013,Mazda,CX-5,WAZSKE13D02,315,FSK,Rollback 3 Strict,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP A2V25
2013,Mazda,CX-9,BGBX1T478SKE125-01,315,FSK,,,
2013,Mazda,CX-9,WAZX1T763SKE11A04,315,FSK,,,
2013,Mazda,MX-5 Miata,BGBX1T478SKE125-01,315,FSK,,,
2013,Mazda,Speed 3,BGBX1T478SKE125-01,315,FSK,,,
2013,Mitsubishi,Lancer,OUC644M-KEY-N,315,FSK,,,
2013,Mitsubishi,Outlander,OUC644M-KEY-N,315,FSK,,,
2013,Mitsubishi,Outlander Sport,OUC644M-KEY-N,315,FSK,,,
2013,Nissan,370Z,KR55WK49622,315,FSK,,,
2013,Nissan,Altima,KR5S180144014,433.92,FSK,,,
2013,Nissan,Armada,CWTWB1U821,315,ASK,,,
2013,Nissan,Armada,CWTWBU624,315,FSK,,,
2013,Nissan,Cube,CWTWB1U808,314.975,FSK,,,
2013,Nissan,Frontier,CWTWB1U821,315,ASK,,,
2013,Nissan,Juke,CWTWB1U808,314.975,FSK,,,
2013,Nissan,Leaf,CWTWB1U808,314.975,FSK,,,
2013,Nissan,Leaf,CWTWB1U840,314.975,FSK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2013,Nissan,Maxima,KR55WK48903,315,ASK,,,
2013,Nissan,Murano,KR55WK49622,315,FSK,,,
2013,Nissan,NV,CWTWB1U821,315,ASK,,,
2013,Nissan,Pathfinder,KR5S180144014,433.92,FSK,,,
2013,Nissan,Quest,CWTWB1U789,314.975,FSK,,,
2013,Nissan,Quest,CWTWB1U808,314.975,FSK,,,
2013,Nissan,Quest,CWTWB1U818,314.975,FSK,,,
2013,Nissan,Rogue,CWTWBU729,315,FSK,,,
2013,Nissan,Sentra,CWTWB1U751,315,ASK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2013,Nissan,Sentra,CWTWB1U815,315,FSK,Rollback 2 Strict 8 seconds,https://medium.com/codex/rollback-important-details-about-the-new-keyfob-vulnerability-86ea5727f3d3,NXP F7952A
2013,Nissan,Sentra,CWTWB1U840,314.975,FSK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2013,Nissan,Titan,CWTWB1U821,315,ASK,,,
2013,Nissan,Versa,CWTWB1U751,315,ASK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2013,Nissan,Versa,CWTWB1U840,314.975,FSK,Possible Rollback 2 Strict 8 seconds. Compatible? with CWTWB1U815,,
2013,Nissan,Versa,CWTWBU729,315,FSK,,,
2013,Scion,tC,MOZB41TG,312.5,ASK,,,
2013,Scion,tC,MOZB52TH,314.35,ASK,,,
2013,Scion,xB,HYQ12BDP,314.35,ASK,,,
2013,Subaru,Forester,CWTWB1U819,315,ASK,,,
2013,Subaru,Impreza,CWTWB1U811,315,ASK,,,
2013,Subaru,Impreza,CWTWB1U819,315,ASK,,,
2013,Subaru,Impreza,CWTWBU766,433.92,ASK,,,
2013,Subaru,Legacy,CWTWB1U811,315,ASK,,,
2013,Subaru,Legacy,CWTWBU766,433.92,ASK,,,
2013,Subaru,Outback,CWTWB1U811,315,ASK,,,
2013,Subaru,Outback,CWTWBU766,433.92,ASK,,,
2013,Subaru,WRX,CWTWB1U819,315,ASK,,,
2013,Subaru,XV Crosstrek,CWTWB1U811,315,ASK,,,
2013,Subaru,XV Crosstrek,CWTWBU766,433.92,ASK,,,
2013,Toyota,4Runner,HYQ12BBY,314.35,ASK,,,
2013,Toyota,4Runner,HYQ14ACX,314.35,FSK,,,
2013,Toyota,Avalon,HYQ14FBA,312.1/314.35,FSK,,,
2013,Toyota,Camry,HYQ12BDM,312.1/314.35,FSK,,,
